#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality, correctness, completeness or quality of the information provided. Liability claims regarding damage caused by the use of any information provided, including any kind of information which is incomplete or incorrect,will therefore be rejected.
#file_info: --- Simulated load profile with synPRO --- number of occupants: 4 --- socioeconomic factor: EFH --- climate region: TRY2010_4_Jahr.dat --- total energy demand: 149.596275030235 ---  Building TypeSFH_1 ---  --- For more information contact D.Fischer, David.Fischer@ise.fraunhofer.de
#time resolution: 15Min
#col_no;col_name;unit;category;comment
#001;YYYYMMDD;0;time;Date [human readable]
#002;hhmmss;0;time;Time [human readable]
#003;unixtimestamp;s;time;Elapsed seconds from 01-01-1970
#004;Q_htg;W;power;heating demand for space heating
#005;t_room;°C;temperature;room temperature
#006;t_amb;°C;temperature;ambient temperature
#007;heating_on;-;-;Value, which provides under-use of the heating temperature limit and the average outdoor temperature, the starting and shutdown signal for the heating system
#008;P_pvn;W/Wp;specific power;specific power of an PV-plant, which has an optimal slope and oriented to south
#009;simulated building	;SFH_1
#010;set point temperature heating day [°C];20
#011;set point temperature heating night [°C];20
#012;set point temperature cooling [°C];26
#013;orientation of the building [°];0
#014;climate region	;TRY2010_4_Jahr.dat
#015;number of houses	;1
YYYYMMDD;hhmmss;unixtimestamp;Q_htg;t_room;t_amb;heating_on
20150727;70000;1437973200;0;17,0984;14,7;0
20150727;71500;1437974100;0;17,2068;15,1;0
20150727;73000;1437975000;0;17,3153;15,5;0
20150727;74500;1437975900;0;17,4237;15,9;0
20150727;80000;1437976800;0;17,5322;16,3;0
20150727;81500;1437977700;0;17,6303;16,525;0
20150727;83000;1437978600;0;17,7284;16,75;0
20150727;84500;1437979500;0;17,8265;16,975;0
20150727;90000;1437980400;0;17,9246;17,2;0
20150727;91500;1437981300;0;18,0132;17,325;0
20150727;93000;1437982200;0;18,1018;17,45;0
20150727;94500;1437983100;0;18,1904;17,575;0
20150727;100000;1437984000;0;18,279;17,7;0
20150727;101500;1437984900;0;18,3469;17,775;0
20150727;103000;1437985800;0;18,4148;17,85;0
20150727;104500;1437986700;0;18,4827;17,925;0
20150727;110000;1437987600;0;18,5506;18;0
20150727;111500;1437988500;0;18,6062;18,025;0
20150727;113000;1437989400;0;18,6618;18,05;0
20150727;114500;1437990300;0;18,7174;18,075;0
20150727;120000;1437991200;0;18,773;18,1;0
20150727;121500;1437992100;0;18,8999;18,3;0
20150727;123000;1437993000;0;19,0268;18,5;0
20150727;124500;1437993900;0;19,1536;18,7;0
20150727;130000;1437994800;0;19,2805;18,9;0
20150727;131500;1437995700;0;19,4818;19,275;0
20150727;133000;1437996600;0;19,6832;19,65;0
20150727;134500;1437997500;0;19,8845;20,025;0
20150727;140000;1437998400;0;20,0858;20,4;0
20150727;141500;1437999300;0;20,2352;20,475;0
20150727;143000;1438000200;0;20,3846;20,55;0
20150727;144500;1438001100;0;20,534;20,625;0
20150727;150000;1438002000;0;20,6834;20,7;0
20150727;151500;1438002900;0;20,8789;20,95;0
20150727;153000;1438003800;0;21,0744;21,2;0
20150727;154500;1438004700;0;21,2699;21,45;0
20150727;160000;1438005600;0;21,4654;21,7;0
20150727;161500;1438006500;0;21,6529;21,95;0
20150727;163000;1438007400;0;21,8404;22,2;0
20150727;164500;1438008300;0;22,0279;22,45;0
20150727;170000;1438009200;0;22,2154;22,7;0
20150727;171500;1438010100;0;22,4332;22,775;0
20150727;173000;1438011000;0;22,6509;22,85;0
20150727;174500;1438011900;0;22,8686;22,925;0
20150727;180000;1438012800;0;23,0863;23;0
20150727;181500;1438013700;0;23,2487;22,55;0
20150727;183000;1438014600;0;23,4111;22,1;0
20150727;184500;1438015500;0;23,5735;21,65;0
20150727;190000;1438016400;0;23,7359;21,2;0
20150727;191500;1438017300;0;23,6409;20,875;0
20150727;193000;1438018200;0;23,5459;20,55;0
20150727;194500;1438019100;0;23,451;20,225;0
20150727;200000;1438020000;0;23,356;19,9;0
20150727;201500;1438020900;0;23,2595;19,65;0
20150727;203000;1438021800;0;23,1631;19,4;0
20150727;204500;1438022700;0;23,0666;19,15;0
20150727;210000;1438023600;0;22,9702;18,9;0
20150727;211500;1438024500;0;22,8405;18,725;0
20150727;213000;1438025400;0;22,7108;18,55;0
20150727;214500;1438026300;0;22,5812;18,375;0
20150727;220000;1438027200;0;22,4515;18,2;0
20150727;221500;1438028100;0;22,3247;18,175;0
20150727;223000;1438029000;0;22,1979;18,15;0
20150727;224500;1438029900;0;22,0711;18,125;0
20150727;230000;1438030800;0;21,9443;18,1;0
20150727;231500;1438031700;0;21,8464;18,15;0
20150727;233000;1438032600;0;21,7485;18,2;0
20150727;234500;1438033500;0;21,6505;18,25;0
20150728;0;1438034400;0;21,5526;18,3;0
20150728;1500;1438035300;0;21,4568;18,3;0
20150728;3000;1438036200;0;21,361;18,3;0
20150728;4500;1438037100;0;21,2653;18,3;0
20150728;10000;1438038000;0;21,1695;18,3;0
20150728;11500;1438038900;0;21,0916;18,325;0
20150728;13000;1438039800;0;21,0137;18,35;0
20150728;14500;1438040700;0;20,9357;18,375;0
20150728;20000;1438041600;0;20,8578;18,4;0
20150728;21500;1438042500;0;20,7858;18,375;0
20150728;23000;1438043400;0;20,7138;18,35;0
20150728;24500;1438044300;0;20,6419;18,325;0
20150728;30000;1438045200;0;20,5699;18,3;0
20150728;31500;1438046100;0;20,4931;18,2;0
20150728;33000;1438047000;0;20,4163;18,1;0
20150728;34500;1438047900;0;20,3395;18;0
20150728;40000;1438048800;0;20,2627;17,9;0
20150728;41500;1438049700;0;20,1763;17,75;0
20150728;43000;1438050600;0;20,0898;17,6;0
20150728;44500;1438051500;0;20,0034;17,45;0
20150728;50000;1438052400;0;19,917;17,3;0
20150728;51500;1438053300;0;19,8822;17,45;0
20150728;53000;1438054200;0;19,8474;17,6;0
20150728;54500;1438055100;0;19,8126;17,75;0
20150728;60000;1438056000;0;19,7778;17,9;0
20150728;61500;1438056900;0;19,7899;18,025;0
20150728;63000;1438057800;0;19,802;18,15;0
20150728;64500;1438058700;0;19,8141;18,275;0
20150728;70000;1438059600;0;19,8262;18,4;0
20150728;71500;1438060500;0;19,9154;18,675;0
20150728;73000;1438061400;0;20,0046;18,95;0
20150728;74500;1438062300;0;20,0938;19,225;0
20150728;80000;1438063200;0;20,183;19,5;0
20150728;81500;1438064100;0;20,4436;20,3;0
20150728;83000;1438065000;0;20,7042;21,1;0
20150728;84500;1438065900;0;20,9648;21,9;0
20150728;90000;1438066800;0;21,2255;22,7;0
20150728;91500;1438067700;0;21,3749;22,675;0
20150728;93000;1438068600;0;21,5244;22,65;0
20150728;94500;1438069500;0;21,6738;22,625;0
20150728;100000;1438070400;0;21,8232;22,6;0
20150728;101500;1438071300;0;21,945;22,65;0
20150728;103000;1438072200;0;22,0667;22,7;0
20150728;104500;1438073100;0;22,1885;22,75;0
20150728;110000;1438074000;0;22,3103;22,8;0
20150728;111500;1438074900;0;22,3339;22,6;0
20150728;113000;1438075800;0;22,3576;22,4;0
20150728;114500;1438076700;0;22,3813;22,2;0
20150728;120000;1438077600;0;22,4049;22;0
20150728;121500;1438078500;0;22,7019;22,675;0
20150728;123000;1438079400;0;22,9989;23,35;0
20150728;124500;1438080300;0;23,2959;24,025;0
20150728;130000;1438081200;0;23,5929;24,7;0
20150728;131500;1438082100;0;23,9078;25,35;0
20150728;133000;1438083000;0;24,2228;26;0
20150728;134500;1438083900;0;24,5377;26,65;0
20150728;140000;1438084800;0;24,8526;27,3;0
20150728;141500;1438085700;0;25,1395;27,575;0
20150728;143000;1438086600;0;25,4263;27,85;0
20150728;144500;1438087500;0;25,7132;28,125;0
20150728;150000;1438088400;0;26;28,4;0
20150728;151500;1438089300;0;26;28,6;0
20150728;153000;1438090200;0;26;28,8;0
20150728;154500;1438091100;0;26;29;0
20150728;160000;1438092000;0;26;29,2;0
20150728;161500;1438092900;0;26;29,075;0
20150728;163000;1438093800;0;26;28,95;0
20150728;164500;1438094700;0;26;28,825;0
20150728;170000;1438095600;0;26;28,7;0
20150728;171500;1438096500;0;26;28,425;0
20150728;173000;1438097400;0;26;28,15;0
20150728;174500;1438098300;0;26;27,875;0
20150728;180000;1438099200;0;26;27,6;0
20150728;181500;1438100100;0;26;27,1;0
20150728;183000;1438101000;0;26;26,6;0
20150728;184500;1438101900;0;26;26,1;0
20150728;190000;1438102800;0;26;25,6;0
20150728;191500;1438103700;0;26;25,2;0
20150728;193000;1438104600;0;26;24,8;0
20150728;194500;1438105500;0;26;24,4;0
20150728;200000;1438106400;0;26;24;0
20150728;201500;1438107300;0;26;23,8;0
20150728;203000;1438108200;0;26;23,6;0
20150728;204500;1438109100;0;26;23,4;0
20150728;210000;1438110000;0;26;23,2;0
20150728;211500;1438110900;0;25,9555;22,95;0
20150728;213000;1438111800;0;25,911;22,7;0
20150728;214500;1438112700;0;25,8665;22,45;0
20150728;220000;1438113600;0;25,8219;22,2;0
20150728;221500;1438114500;0;25,7276;22,2;0
20150728;223000;1438115400;0;25,6333;22,2;0
20150728;224500;1438116300;0;25,5389;22,2;0
20150728;230000;1438117200;0;25,4446;22,2;0
20150728;231500;1438118100;0;25,3441;22,175;0
20150728;233000;1438119000;0;25,2436;22,15;0
20150728;234500;1438119900;0;25,1431;22,125;0
20150729;0;1438120800;0;25,0426;22,1;0
20150729;1500;1438121700;0;24,9302;21,9;0
20150729;3000;1438122600;0;24,8178;21,7;0
20150729;4500;1438123500;0;24,7054;21,5;0
20150729;10000;1438124400;0;24,5929;21,3;0
20150729;11500;1438125300;0;24,4905;21,25;0
20150729;13000;1438126200;0;24,388;21,2;0
20150729;14500;1438127100;0;24,2856;21,15;0
20150729;20000;1438128000;0;24,1832;21,1;0
20150729;21500;1438128900;0;24,082;21;0
20150729;23000;1438129800;0;23,9809;20,9;0
20150729;24500;1438130700;0;23,8798;20,8;0
20150729;30000;1438131600;0;23,7787;20,7;0
20150729;31500;1438132500;0;23,6792;20,625;0
20150729;33000;1438133400;0;23,5798;20,55;0
20150729;34500;1438134300;0;23,4804;20,475;0
20150729;40000;1438135200;0;23,3809;20,4;0
20150729;41500;1438136100;0;23,2937;20,325;0
20150729;43000;1438137000;0;23,2065;20,25;0
20150729;44500;1438137900;0;23,1194;20,175;0
20150729;50000;1438138800;0;23,0322;20,1;0
20150729;51500;1438139700;0;22,9891;20,125;0
20150729;53000;1438140600;0;22,9461;20,15;0
20150729;54500;1438141500;0;22,903;20,175;0
20150729;60000;1438142400;0;22,86;20,2;0
20150729;61500;1438143300;0;22,8942;20,475;0
20150729;63000;1438144200;0;22,9284;20,75;0
20150729;64500;1438145100;0;22,9626;21,025;0
20150729;70000;1438146000;0;22,9968;21,3;0
20150729;71500;1438146900;0;22,9988;21,4;0
20150729;73000;1438147800;0;23,0007;21,5;0
20150729;74500;1438148700;0;23,0027;21,6;0
20150729;80000;1438149600;0;23,0046;21,7;0
20150729;81500;1438150500;0;23,3152;22,725;0
20150729;83000;1438151400;0;23,6258;23,75;0
20150729;84500;1438152300;0;23,9364;24,775;0
20150729;90000;1438153200;0;24,247;25,8;0
20150729;91500;1438154100;0;24,4975;26,05;0
20150729;93000;1438155000;0;24,748;26,3;0
20150729;94500;1438155900;0;24,9984;26,55;0
20150729;100000;1438156800;0;25,2489;26,8;0
20150729;101500;1438157700;0;25,3277;26,4;0
20150729;103000;1438158600;0;25,4066;26;0
20150729;104500;1438159500;0;25,4854;25,6;0
20150729;110000;1438160400;0;25,5643;25,2;0
20150729;111500;1438161300;0;25,4807;24,325;0
20150729;113000;1438162200;0;25,3972;23,45;0
20150729;114500;1438163100;0;25,3136;22,575;0
20150729;120000;1438164000;0;25,2301;21,7;0
20150729;121500;1438164900;0;25,4075;22,525;0
20150729;123000;1438165800;0;25,585;23,35;0
20150729;124500;1438166700;0;25,7625;24,175;0
20150729;130000;1438167600;0;25,9399;25;0
20150729;131500;1438168500;0;25,955;25,5;0
20150729;133000;1438169400;0;25,97;26;0
20150729;134500;1438170300;0;25,985;26,5;0
20150729;140000;1438171200;0;26;27;0
20150729;141500;1438172100;0;26;27,475;0
20150729;143000;1438173000;0;26;27,95;0
20150729;144500;1438173900;0;26;28,425;0
20150729;150000;1438174800;0;26;28,9;0
20150729;151500;1438175700;0;26;28,6;0
20150729;153000;1438176600;0;26;28,3;0
20150729;154500;1438177500;0;26;28;0
20150729;160000;1438178400;0;26;27,7;0
20150729;161500;1438179300;0;26;27,75;0
20150729;163000;1438180200;0;26;27,8;0
20150729;164500;1438181100;0;26;27,85;0
20150729;170000;1438182000;0;26;27,9;0
20150729;171500;1438182900;0;26;27,4;0
20150729;173000;1438183800;0;26;26,9;0
20150729;174500;1438184700;0;26;26,4;0
20150729;180000;1438185600;0;26;25,9;0
20150729;181500;1438186500;0;26;25,725;0
20150729;183000;1438187400;0;26;25,55;0
20150729;184500;1438188300;0;26;25,375;0
20150729;190000;1438189200;0;26;25,2;0
20150729;191500;1438190100;0;26;24,925;0
20150729;193000;1438191000;0;26;24,65;0
20150729;194500;1438191900;0;26;24,375;0
20150729;200000;1438192800;0;26;24,1;0
20150729;201500;1438193700;0;26;23,625;0
20150729;203000;1438194600;0;26;23,15;0
20150729;204500;1438195500;0;26;22,675;0
20150729;210000;1438196400;0;26;22,2;0
20150729;211500;1438197300;0;25,9285;22;0
20150729;213000;1438198200;0;25,8571;21,8;0
20150729;214500;1438199100;0;25,7856;21,6;0
20150729;220000;1438200000;0;25,7141;21,4;0
20150729;221500;1438200900;0;25,6149;21,325;0
20150729;223000;1438201800;0;25,5157;21,25;0
20150729;224500;1438202700;0;25,4164;21,175;0
20150729;230000;1438203600;0;25,3172;21,1;0
20150729;231500;1438204500;0;25,1926;21,025;0
20150729;233000;1438205400;0;25,0681;20,95;0
20150729;234500;1438206300;0;24,9435;20,875;0
20150730;0;1438207200;0;24,8189;20,8;0
20150730;1500;1438208100;0;24,6909;20,65;0
20150730;3000;1438209000;0;24,563;20,5;0
20150730;4500;1438209900;0;24,435;20,35;0
20150730;10000;1438210800;0;24,307;20,2;0
20150730;11500;1438211700;0;24,1431;19,975;0
20150730;13000;1438212600;0;23,9791;19,75;0
20150730;14500;1438213500;0;23,8152;19,525;0
20150730;20000;1438214400;0;23,6513;19,3;0
20150730;21500;1438215300;0;23,5072;19,175;0
20150730;23000;1438216200;0;23,3631;19,05;0
20150730;24500;1438217100;0;23,219;18,925;0
20150730;30000;1438218000;0;23,0749;18,8;0
20150730;31500;1438218900;0;22,9407;18,725;0
20150730;33000;1438219800;0;22,8064;18,65;0
20150730;34500;1438220700;0;22,6722;18,575;0
20150730;40000;1438221600;0;22,5379;18,5;0
20150730;41500;1438222500;0;22,4312;18,45;0
20150730;43000;1438223400;0;22,3245;18,4;0
20150730;44500;1438224300;0;22,2178;18,35;0
20150730;50000;1438225200;0;22,1112;18,3;0
20150730;51500;1438226100;0;22,0862;18,525;0
20150730;53000;1438227000;0;22,0613;18,75;0
20150730;54500;1438227900;0;22,0364;18,975;0
20150730;60000;1438228800;0;22,0115;19,2;0
20150730;61500;1438229700;0;22,0456;19,3;0
20150730;63000;1438230600;0;22,0798;19,4;0
20150730;64500;1438231500;0;22,114;19,5;0
20150730;70000;1438232400;0;22,1481;19,6;0
20150730;71500;1438233300;0;22,2566;19,9;0
20150730;73000;1438234200;0;22,3651;20,2;0
20150730;74500;1438235100;0;22,4735;20,5;0
20150730;80000;1438236000;0;22,582;20,8;0
20150730;81500;1438236900;0;22,8327;21,1;0
20150730;83000;1438237800;0;23,0833;21,4;0
20150730;84500;1438238700;0;23,334;21,7;0
20150730;90000;1438239600;0;23,5846;22;0
20150730;91500;1438240500;0;23,6098;21,875;0
20150730;93000;1438241400;0;23,635;21,75;0
20150730;94500;1438242300;0;23,6602;21,625;0
20150730;100000;1438243200;0;23,6854;21,5;0
20150730;101500;1438244100;0;23,7876;21,7;0
20150730;103000;1438245000;0;23,8899;21,9;0
20150730;104500;1438245900;0;23,9921;22,1;0
20150730;110000;1438246800;0;24,0943;22,3;0
20150730;111500;1438247700;0;24,3092;22,825;0
20150730;113000;1438248600;0;24,5241;23,35;0
20150730;114500;1438249500;0;24,7389;23,875;0
20150730;120000;1438250400;0;24,9538;24,4;0
20150730;121500;1438251300;0;25,0776;24,35;0
20150730;123000;1438252200;0;25,2013;24,3;0
20150730;124500;1438253100;0;25,3251;24,25;0
20150730;130000;1438254000;0;25,4488;24,2;0
20150730;131500;1438254900;0;25,5866;24,15;0
20150730;133000;1438255800;0;25,7244;24,1;0
20150730;134500;1438256700;0;25,8622;24,05;0
20150730;140000;1438257600;0;26;24;0
20150730;141500;1438258500;0;26;24,1;0
20150730;143000;1438259400;0;26;24,2;0
20150730;144500;1438260300;0;26;24,3;0
20150730;150000;1438261200;0;26;24,4;0
20150730;151500;1438262100;0;26;24,675;0
20150730;153000;1438263000;0;26;24,95;0
20150730;154500;1438263900;0;26;25,225;0
20150730;160000;1438264800;0;26;25,5;0
20150730;161500;1438265700;0;26;25,35;0
20150730;163000;1438266600;0;26;25,2;0
20150730;164500;1438267500;0;26;25,05;0
20150730;170000;1438268400;0;26;24,9;0
20150730;171500;1438269300;0;26;24,475;0
20150730;173000;1438270200;0;26;24,05;0
20150730;174500;1438271100;0;26;23,625;0
20150730;180000;1438272000;0;26;23,2;0
20150730;181500;1438272900;0;26;22,95;0
20150730;183000;1438273800;0;26;22,7;0
20150730;184500;1438274700;0;26;22,45;0
20150730;190000;1438275600;0;26;22,2;0
20150730;191500;1438276500;0;26;21,9;0
20150730;193000;1438277400;0;26;21,6;0
20150730;194500;1438278300;0;26;21,3;0
20150730;200000;1438279200;0;26;21;0
20150730;201500;1438280100;0;25,8473;20,55;0
20150730;203000;1438281000;0;25,6946;20,1;0
20150730;204500;1438281900;0;25,5419;19,65;0
20150730;210000;1438282800;0;25,3891;19,2;0
20150730;211500;1438283700;0;25,2251;19,1;0
20150730;213000;1438284600;0;25,061;19;0
20150730;214500;1438285500;0;24,8969;18,9;0
20150730;220000;1438286400;0;24,7328;18,8;0
20150730;221500;1438287300;0;24,7062;18,7;0
20150730;223000;1438288200;0;24,6796;18,6;0
20150730;224500;1438289100;0;24,653;18,5;0
20150730;230000;1438290000;0;24,6263;18,4;0
20150730;231500;1438290900;0;24,417;18,2;0
20150730;233000;1438291800;0;24,2077;18;0
20150730;234500;1438292700;0;23,9983;17,8;0
20150731;0;1438293600;0;23,789;17,6;0
20150731;1500;1438294500;0;23,5888;17,55;0
20150731;3000;1438295400;0;23,3885;17,5;0
20150731;4500;1438296300;0;23,1883;17,45;0
20150731;10000;1438297200;0;22,988;17,4;0
20150731;11500;1438298100;0;22,7914;17,325;0
20150731;13000;1438299000;0;22,5948;17,25;0
20150731;14500;1438299900;0;22,3982;17,175;0
20150731;20000;1438300800;0;22,2016;17,1;0
20150731;21500;1438301700;0;22,0502;17,1;0
20150731;23000;1438302600;0;21,8987;17,1;0
20150731;24500;1438303500;0;21,7472;17,1;0
20150731;30000;1438304400;0;21,5958;17,1;0
20150731;31500;1438305300;0;21,4386;16,925;0
20150731;33000;1438306200;0;21,2814;16,75;0
20150731;34500;1438307100;0;21,1242;16,575;0
20150731;40000;1438308000;0;20,967;16,4;0
20150731;41500;1438308900;0;20,8207;16,3;0
20150731;43000;1438309800;0;20,6744;16,2;0
20150731;44500;1438310700;0;20,5281;16,1;0
20150731;50000;1438311600;0;20,3818;16;0
20150731;51500;1438312500;0;20,2667;15,95;0
20150731;53000;1438313400;0;20,1515;15,9;0
20150731;54500;1438314300;0;20,0363;15,85;0
20150731;60000;1438315200;0;19,9211;15,8;0
20150731;61500;1438316100;0;19,9764;15,875;0
20150731;63000;1438317000;0;20,0317;15,95;0
20150731;64500;1438317900;0;20,0871;16,025;0
20150731;70000;1438318800;0;20,1424;16,1;0
20150731;71500;1438319700;0;20,198;16,7;0
20150731;73000;1438320600;0;20,2537;17,3;0
20150731;74500;1438321500;0;20,3093;17,9;0
20150731;80000;1438322400;0;20,3649;18,5;0
20150731;81500;1438323300;0;20,522;18,875;0
20150731;83000;1438324200;0;20,679;19,25;0
20150731;84500;1438325100;0;20,836;19,625;0
20150731;90000;1438326000;0;20,993;20;0
20150731;91500;1438326900;0;21,2588;20,425;0
20150731;93000;1438327800;0;21,5246;20,85;0
20150731;94500;1438328700;0;21,7904;21,275;0
20150731;100000;1438329600;0;22,0562;21,7;0
20150731;101500;1438330500;0;22,1662;21,5;0
20150731;103000;1438331400;0;22,2763;21,3;0
20150731;104500;1438332300;0;22,3863;21,1;0
20150731;110000;1438333200;0;22,4963;20,9;0
20150731;111500;1438334100;0;22,6964;21,45;0
20150731;113000;1438335000;0;22,8965;22;0
20150731;114500;1438335900;0;23,0965;22,55;0
20150731;120000;1438336800;0;23,2966;23,1;0
20150731;121500;1438337700;0;23,4727;23,15;0
20150731;123000;1438338600;0;23,6488;23,2;0
20150731;124500;1438339500;0;23,8249;23,25;0
20150731;130000;1438340400;0;24,001;23,3;0
20150731;131500;1438341300;0;24,2429;23,55;0
20150731;133000;1438342200;0;24,4848;23,8;0
20150731;134500;1438343100;0;24,7268;24,05;0
20150731;140000;1438344000;0;24,9687;24,3;0
20150731;141500;1438344900;0;25,2117;24,375;0
20150731;143000;1438345800;0;25,4548;24,45;0
20150731;144500;1438346700;0;25,6978;24,525;0
20150731;150000;1438347600;0;25,9409;24,6;0
20150731;151500;1438348500;0;25,9557;24,35;0
20150731;153000;1438349400;0;25,9704;24,1;0
20150731;154500;1438350300;0;25,9852;23,85;0
20150731;160000;1438351200;0;26;23,6;0
20150731;161500;1438352100;0;26;23,55;0
20150731;163000;1438353000;0;26;23,5;0
20150731;164500;1438353900;0;26;23,45;0
20150731;170000;1438354800;0;26;23,4;0
20150731;171500;1438355700;0;26;23,275;0
20150731;173000;1438356600;0;26;23,15;0
20150731;174500;1438357500;0;26;23,025;0
20150731;180000;1438358400;0;26;22,9;0
20150731;181500;1438359300;0;26;22,525;0
20150731;183000;1438360200;0;26;22,15;0
20150731;184500;1438361100;0;26;21,775;0
20150731;190000;1438362000;0;26;21,4;0
20150731;191500;1438362900;0;25,9103;20,925;0
20150731;193000;1438363800;0;25,8206;20,45;0
20150731;194500;1438364700;0;25,731;19,975;0
20150731;200000;1438365600;0;25,6413;19,5;0
20150731;201500;1438366500;0;25,4465;19,35;0
20150731;203000;1438367400;0;25,2518;19,2;0
20150731;204500;1438368300;0;25,0571;19,05;0
20150731;210000;1438369200;0;24,8623;18,9;0
20150731;211500;1438370100;0;24,6831;18,8;0
20150731;213000;1438371000;0;24,5038;18,7;0
20150731;214500;1438371900;0;24,3245;18,6;0
20150731;220000;1438372800;0;24,1453;18,5;0
20150731;221500;1438373700;0;24,034;18,125;0
20150731;223000;1438374600;0;23,9227;17,75;0
20150731;224500;1438375500;0;23,8114;17,375;0
20150731;230000;1438376400;0;23,7001;17;0
20150731;231500;1438377300;0;23,4493;16,775;0
20150731;233000;1438378200;0;23,1985;16,55;0
20150731;234500;1438379100;0;22,9477;16,325;0
20150801;0;1438380000;0;22,697;16,1;0
20150801;1500;1438380900;0;22,4798;15,875;0
20150801;3000;1438381800;0;22,2627;15,65;0
20150801;4500;1438382700;0;22,0456;15,425;0
20150801;10000;1438383600;0;21,8285;15,2;0
20150801;11500;1438384500;0;21,6059;15,15;0
20150801;13000;1438385400;0;21,3833;15,1;0
20150801;14500;1438386300;0;21,1607;15,05;0
20150801;20000;1438387200;0;20,9382;15;0
20150801;21500;1438388100;0;20,7462;14,875;0
20150801;23000;1438389000;0;20,5542;14,75;0
20150801;24500;1438389900;0;20,3623;14,625;0
20150801;30000;1438390800;0;20,1703;14,5;0
20150801;31500;1438391700;0;20,0238;14,65;0
20150801;33000;1438392600;0;19,8773;14,8;0
20150801;34500;1438393500;0;19,7307;14,95;0
20150801;40000;1438394400;0;19,5842;15,1;0
20150801;41500;1438395300;0;19,4638;15,1;0
20150801;43000;1438396200;0;19,3435;15,1;0
20150801;44500;1438397100;0;19,2231;15,1;0
20150801;50000;1438398000;0;19,1028;15,1;0
20150801;51500;1438398900;0;18,9991;15,075;0
20150801;53000;1438399800;0;18,8955;15,05;0
20150801;54500;1438400700;0;18,7918;15,025;0
20150801;60000;1438401600;0;18,6881;15;0
20150801;61500;1438402500;0;18,6784;15,025;0
20150801;63000;1438403400;0;18,6686;15,05;0
20150801;64500;1438404300;0;18,6589;15,075;0
20150801;70000;1438405200;0;18,6491;15,1;0
20150801;71500;1438406100;0;18,6935;15,275;0
20150801;73000;1438407000;0;18,7379;15,45;0
20150801;74500;1438407900;0;18,7823;15,625;0
20150801;80000;1438408800;0;18,8266;15,8;0
20150801;81500;1438409700;0;18,982;15,875;0
20150801;83000;1438410600;0;19,1375;15,95;0
20150801;84500;1438411500;0;19,2929;16,025;0
20150801;90000;1438412400;0;19,4483;16,1;0
20150801;91500;1438413300;0;19,6585;16,4;0
20150801;93000;1438414200;0;19,8688;16,7;0
20150801;94500;1438415100;0;20,079;17;0
20150801;100000;1438416000;0;20,2892;17,3;0
20150801;101500;1438416900;0;20,5351;17,7;0
20150801;103000;1438417800;0;20,7809;18,1;0
